cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20191101_sample_1,1.66666667,2.91666667,1.66666667,2.08333333,0.0,0.41666667,0.41666667,0.83333333,1.25,1.66666667,0.41666667,0.41666667,2.08333333,0.83333333,0.83333333,1.25,0.0,0.41666667,0.41666667,0.41666667
20191104_sample_1,1.19402985,1.79104478,1.19402985,1.79104478,1.19402985,1.49253731,1.19402985,1.19402985,0.89552239,0.89552239,0.89552239,0.59701493,0.29850746,0.29850746,0.29850746,0.89552239,1.49253731,1.19402985,0.89552239,0.29850746
20191104_sample_4,0.0,0.0,0.0,0.0,6.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666667,6.66666667,0.0,0.0,0.0,0.0,0.0,0.0
20191105_sample_1,2.0,0.66666667,0.0,1.33333333,0.66666667,0.0,0.0,2.66666667,0.0,1.33333333,0.0,0.66666667,0.66666667,1.33333333,2.0,1.33333333,2.0,0.66666667,2.0,0.66666667
20191105_sample_4,0.45454545,0.45454545,0.45454545,1.36363636,0.90909091,0.90909091,2.72727273,1.81818182,0.0,0.45454545,0.90909091,1.81818182,0.90909091,1.36363636,0.90909091,0.90909091,0.90909091,1.36363636,0.45454545,0.90909091
20191106_sample_5,0.89552239,0.39800995,1.19402985,0.99502488,1.49253731,0.99502488,1.29353234,0.69651741,0.49751244,0.69651741,1.29353234,1.5920398,1.19402985,0.99502488,0.7960199,0.99502488,0.99502488,1.49253731,0.7960199,0.69651741
20191107_sample_2,1.11111111,0.55555556,0.0,2.22222222,0.0,1.11111111,1.11111111,1.66666667,1.11111111,0.55555556,2.22222222,1.11111111,1.66666667,0.55555556,0.0,1.66666667,1.11111111,0.55555556,0.55555556,1.11111111
20191107_sample_3,0.63157895,1.68421053,0.21052632,1.26315789,0.63157895,0.84210526,0.21052632,0.21052632,0.84210526,0.42105263,1.05263158,3.57894737,0.63157895,1.05263158,0.63157895,1.47368421,1.05263158,0.84210526,1.68421053,1.05263158
20191107_sample_4,1.84615385,1.23076923,1.84615385,1.53846154,1.84615385,1.84615385,0.61538462,1.84615385,0.92307692,0.0,0.61538462,0.92307692,0.61538462,0.61538462,0.92307692,0.92307692,0.61538462,0.0,0.30769231,0.92307692
20191114_sample_1,1.48148148,0.55555556,1.11111111,1.11111111,0.74074074,0.18518519,0.92592593,0.92592593,0.55555556,2.03703704,0.92592593,1.66666667,0.55555556,0.92592593,0.92592593,1.48148148,0.74074074,1.2962963,1.11111111,0.74074074
20191114_sample_4,0.0,0.47619048,0.95238095,1.9047619,0.47619048,0.47619048,1.9047619,0.47619048,0.95238095,2.38095238,0.0,1.9047619,0.0,0.47619048,0.47619048,0.95238095,1.9047619,1.9047619,0.95238095,1.42857143
20200225_sample_5,0.6779661,0.33898305,1.01694915,0.33898305,1.3559322,1.3559322,1.3559322,0.0,1.01694915,1.01694915,0.6779661,0.33898305,1.01694915,1.3559322,1.01694915,1.3559322,1.01694915,0.6779661,3.05084746,1.01694915
